id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,_lat_r,_lon_r,rejection_reason
168,Golden Prawn 933,4.2,6,2,Seafood restaurant,"['Dine-in', 'Takeaway', 'No-contact delivery']","525P+XV9, Jl. Golden Prawn, Tj. Buntung, Kec. Bengkong, Kota Batam, Kepulauan Riau 29458, Indonesia","[{ day: 'Sunday', hours: '09:30 – 23:00' }, { day: 'Monday', hours: '09:30 – 23:00' }, { day: 'Tuesday', hours: '09:30 – 23:00' }, { day: 'Wednesday', hours: '09:30 – 23:00' }, { day: 'Thursday', hours: '09:30 – 23:00' }, { day: 'Friday', hours: '09:30 – 23:00' }, { day: 'Saturday', hours: '09:30 – 23:00' }]",,1.159912,104.037245,https://www.google.com/maps/place/Golden+Prawn+933/data=!4m7!3m6!1s0x31d989c6dc78aff1:0x8afe85ba8fdb2587!8m2!3d1.159912!4d104.037245!16s%2Fg%2F1yh4g683w!19sChIJ8a943MaJ2TERhyXbj7qF_oo?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15991,104.03724,duplicate_cross_file
179,Bengkong ratu,4.8,4,0,Corporate office,[],"525F+4QR, Bengkong Laut, Bengkong, Batam City, Riau Islands 29444, Indonesia",[],,1.1578698,104.024394,https://www.google.com/maps/place/Bengkong+ratu/data=!4m7!3m6!1s0x31d989aab2089635:0xc943f15495e1b20d!8m2!3d1.1578698!4d104.024394!16s%2Fg%2F11p6vb_r86!19sChIJNZYIsqqJ2TERDbLhlVTxQ8k?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15787,104.02439,duplicate_cross_file
197,Bengkong harapan 1 Block E No 45,4.6,9,0,Corporate office,[],"Jl. Bengkong Harapan 1 No.113 Blok E, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29458, Indonesia",[],+62 857-6645-1390,1.1503789,104.0257595,https://www.google.com/maps/place/Bengkong+harapan+1+Block+E+No+45/data=!4m7!3m6!1s0x31d989292bf2cf1d:0xf0fe9d915f747487!8m2!3d1.1503789!4d104.0257595!16s%2Fg%2F11h71jq2vy!19sChIJHc_yKymJ2TERh3R0X5Gd_vA?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15038,104.02576,duplicate_cross_file
215,Batam,5.0,1,0,Housing society,[],"Jl. Bengkong Harapan 1 Blk. C No.41, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1546779,104.0304165,https://www.google.com/maps/place/Batam/data=!4m7!3m6!1s0x31d989d46d6fd20b:0xbbb1d2a7ac45964e!8m2!3d1.1546779!4d104.0304165!16s%2Fg%2F11v68f5146!19sChIJC9JvbdSJ2TERTpZFrKfSsbs?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15468,104.03042,duplicate_cross_file
216,Golden View Hotel,4.3,3,0,,[],"Jl. Bengkong Laut, Tj. Buntung, Kec. Bengkong, Kota Batam, Kepulauan Riau 29433, Indonesia",[],,1.1615452,104.0367054,https://www.google.com/maps/place/Golden+View+Hotel/data=!4m7!3m6!1s0x31d98ebffdf55535:0x420dd58b0afc8022!8m2!3d1.1615452!4d104.0367054!16s%2Fg%2F1tr8j1vy!19sChIJNVX1_b-O2TERIoD8CovVDUI?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.16155,104.03671,duplicate_cross_file
236,The Golden Bay Hotel,4.2,1,0,,[],"Tanjung Buntung, Bengkong, Batam City, Riau Islands, Indonesia",[],+62 857-8887-7739,1.1629313,104.040122,https://www.google.com/maps/place/The+Golden+Bay+Hotel/data=!4m7!3m6!1s0x31d989c5c6ba51df:0xc65e3d160cf323a0!8m2!3d1.1629313!4d104.040122!16s%2Fg%2F11c1xdclbx!19sChIJ31G6xsWJ2TERoCPzDBY9XsY?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.16293,104.04012,duplicate_cross_file
237,Isagenix Batam,0.0,0,0,Wellness center,[],"42XF+QQJ, Jl. Raya Aljabar, Bengkong Indah, Kec. Bengkong, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.149464,104.0243991,https://www.google.com/maps/place/Isagenix+Batam/data=!4m7!3m6!1s0x31d98990cc6209fd:0x8ba473926841c0a9!8m2!3d1.149464!4d104.0243991!16s%2Fg%2F11crtl3py3!19sChIJ_QlizJCJ2TERqcBBaJJzpIs?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.14946,104.0244,duplicate_cross_file
312,DAM Duriangkang Reservoir,4.6,15,0,Park,[],"32CV+J2X, Batam Kota, Batam City, Riau Islands 29433, Indonesia",[],,1.0716026,104.0426069,https://www.google.com/maps/place/DAM+Duriangkang+Reservoir/data=!4m7!3m6!1s0x31d98ee7a085f2c9:0xf76c6ddb0d6af794!8m2!3d1.0716026!4d104.0426069!16s%2Fg%2F11cn5r0crg!19sChIJyfKFoOeO2TERlPdqDdttbPc?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.0716,104.04261,duplicate_cross_file
327,duriangkang,4.4,7,0,Clothing store,"['In-store shopping', 'In-store pick-up']","23H6+622, Unnamed Road,, Duriangkang, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia","[{ day: 'Sunday', hours: '07:00 – 22:00' }, { day: 'Monday', hours: '07:00 – 22:00' }, { day: 'Tuesday', hours: '07:00 – 22:00' }, { day: 'Wednesday', hours: '07:00 – 22:00' }, { day: 'Thursday', hours: '07:00 – 22:00' }, { day: 'Friday', hours: '07:00 – 22:00' }, { day: 'Saturday', hours: '07:00 – 22:00' }]",+62 853-2222-5605,1.028003,104.0600036,https://www.google.com/maps/place/duriangkang/data=!4m7!3m6!1s0x31d98fd60cd87309:0xac1f9bed7d01270e!8m2!3d1.028003!4d104.0600036!16s%2Fg%2F11c4kb0sml!19sChIJCXPYDNaP2TERDicBfe2bH6w?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.028,104.06,duplicate_cross_file
400,Kampung seraya,4.7,11,0,Homestay,[],"5228+9X8, Unnamed Road, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.150919,104.0174612,https://www.google.com/maps/place/Kampung+seraya/data=!4m7!3m6!1s0x31d9899fb71ba303:0x9f3424f920ee0a90!8m2!3d1.150919!4d104.0174612!16s%2Fg%2F11m40d42ck!19sChIJA6Mbt5-J2TERkAruIPkkNJ8?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15092,104.01746,duplicate_cross_file
403,Kantor Kelurahan Kampung Seraya,5.0,1,0,Government office,[],"5235+3QW, Jl. Raja Ali H., Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1527415,104.0094531,https://www.google.com/maps/place/Kantor+Kelurahan+Kampung+Seraya/data=!4m7!3m6!1s0x31d9898988901bc1:0x2c90dee71a936ea!8m2!3d1.1527415!4d104.0094531!16s%2Fg%2F11c70df2rw!19sChIJwRuQiImJ2TER6japce4NyQI?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15274,104.00945,duplicate_cross_file
424,Seraya Garden,4.5,11,0,Housing complex,[],"5228+F94, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444, Indonesia",[],,1.151141,104.0159685,https://www.google.com/maps/place/Seraya+Garden/data=!4m7!3m6!1s0x31d989822a32e997:0xd9a14aeba951de7f!8m2!3d1.151141!4d104.0159685!16s%2Fg%2F11hdv8kxgk!19sChIJl-kyKoKJ2TERf95RqetKodk?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.15114,104.01597,duplicate_cross_file
491,PT EX Batam Indonesia,4.9,7,0,Electronics manufacturer,[],"Jl. Beringin No.Lot 216, Muka Kuning, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia",[],,1.064286,104.0317133,https://www.google.com/maps/place/PT+EX+Batam+Indonesia/data=!4m7!3m6!1s0x31d98ef55f94da7d:0xce3605f61c49de0f!8m2!3d1.064286!4d104.0317133!16s%2Fg%2F11h9vkg8r4!19sChIJfdqUX_WO2TERD95JHPYFNs4?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.06429,104.03171,duplicate_cross_file
492,PT  Philips Industries Batam,4.2,111,0,Electronics manufacturer,[],"Panbil Industrial Estate, Factory B1 Lot 1-6, B2A, Jl. Ahmad Yani No.Lot 12 - 17, Muka Kuning, Nongsa, Batam City, Riau Islands 29433, Indonesia",[],,1.0753039,104.024138,https://www.google.com/maps/place/PT.+Philips+Industries+Batam/data=!4m7!3m6!1s0x31d98e919cad29dd:0xbf03239d9c701463!8m2!3d1.0753039!4d104.024138!16s%2Fg%2F1hm2g414m!19sChIJ3SmtnJGO2TERYxRwnJ0jA78?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.0753,104.02414,duplicate_cross_file
525,PT  BATAM KARYA PRIMA,4.1,7,0,Pharmacy,[],"Komp. Panbil Commercial Area Blok A No. 9, Muka Kuning, Kota Batam, Kepulauan Riau, Indonesia",[],,1.0824366,104.0292632,https://www.google.com/maps/place/PT.+BATAM+KARYA+PRIMA/data=!4m7!3m6!1s0x31d98905afde6fbb:0x506ada93d2251b03!8m2!3d1.0824366!4d104.0292632!16s%2Fg%2F11cn6kdtjc!19sChIJu2_erwWJ2TERAxsl0pPaalA?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.08244,104.02926,duplicate_cross_file
536,Muka kuning,1.0,2,0,Corporate office,[],"2XRX+649, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia",[],,1.0403613,103.9979597,https://www.google.com/maps/place/Muka+kuning/data=!4m7!3m6!1s0x31d98df2c93533b5:0xd800b4efedc266ea!8m2!3d1.0403613!4d103.9979597!16s%2Fg%2F11l1ydghjd!19sChIJtTM1yfKN2TER6mbC7e-0ANg?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.04036,103.99796,duplicate_cross_file
592,PT  Kaliban Punggur,5.0,1,0,Corporate office,[],"3469+7H2, Jl. Kav. Bida, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467, Indonesia",[],,1.0606375,104.1188888,https://www.google.com/maps/place/PT.+Kaliban+Punggur/data=!4m7!3m6!1s0x31d985d2e078f747:0x4484b2ac286e2fba!8m2!3d1.0606375!4d104.1188888!16s%2Fg%2F11j5d_sz9f!19sChIJR_d44NKF2TERui9uKKyyhEQ?authuser=0&hl=en&rclk=1,-1.0,Company,Indonesia.Batam.PT.202408042212.db,1.06064,104.11889,duplicate_cross_file
604,Kelurahan Sei Pelungut,2.7,10,0,City clerk's office,[],"2XH5+FG2, Jalan Raya Dapur 21, Sungai Pelunggut, Kec. Sagulung, Kota Batam, Kepulauan Riau 29434, Indonesia",[],,1.028628,103.9587596,https://www.google.com/maps/place/Kelurahan+Sei+Pelungut/data=!4m7!3m6!1s0x31d98d7fb84fff95:0xb6779faa0f10a4d7!8m2!3d1.028628!4d103.9587596!16s%2Fg%2F11byp6d8cn!19sChIJlf9PuH-N2TER16QQD6qfd7Y?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.02863,103.95876,duplicate_cross_file
608,Ramiro Garden  Sei Temiang  Batu Aji Batam Island,5.0,4,0,Plant nursery,[],"3XJ3+4VP, Jl. KH Ahmad Dahlan, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425, Indonesia","[{ day: 'Monday', hours: '07:00 – 17:00' }, { day: 'Tuesday', hours: '07:00 – 17:00' }, { day: 'Wednesday', hours: '07:00 – 17:00' }, { day: 'Thursday', hours: '07:00 – 17:00' }, { day: 'Friday', hours: '07:00 – 17:00' }, { day: 'Saturday', hours: '07:00 – 17:00' }, { day: 'Sunday', hours: '07:00 – 17:00' }]",+62 813-7208-4063,1.0803278,103.9547171,"https://www.google.com/maps/place/Ramiro+Garden,+Sei+Temiang,+Batu+Aji+Batam+Island/data=!4m7!3m6!1s0x31d98cf38616bccf:0xba4338dc2db05029!8m2!3d1.0803278!4d103.9547171!16s%2Fg%2F11g72g2q0y!19sChIJz7wWhvOM2TERKVCwLdw4Q7o?authuser=0&hl=en&rclk=1",-1.0,Company,Indonesia.Batam.PT.202408042212.db,1.08033,103.95472,duplicate_cross_file
609,TPU Muslim Sei Temiang,4.4,8,0,Cemetery,[],"3X89+M43 TPU Temiang, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29425, Indonesia","[{ day: 'Monday', hours: '06:00 – 23:00' }, { day: 'Tuesday', hours: '06:00 – 23:00' }, { day: 'Wednesday', hours: '06:00 – 23:00' }, { day: 'Thursday', hours: '06:00 – 23:00' }, { day: 'Friday', hours: '06:00 – 23:00' }, { day: 'Saturday', hours: '06:00 – 23:00' }, { day: 'Sunday', hours: '06:00 – 23:00' }]",,1.0666392,103.9677966,https://www.google.com/maps/place/TPU+Muslim+Sei+Temiang/data=!4m7!3m6!1s0x31d98dc152f8c927:0x794dabce433ee59a!8m2!3d1.0666392!4d103.9677966!16s%2Fg%2F11kvqv2qx_!19sChIJJ8n4UsGN2TERmuU-Q86rTXk?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.06664,103.9678,duplicate_cross_file
610,PERUMAHAN KAVLING PLUS SEI TEMIANG,4.6,10,0,Gated community,[],"Tanjung Riau, Sekupang, Batam City, Riau Islands 29425, Indonesia",[],+62 812-7767-6019,1.0760263,103.953993,https://www.google.com/maps/place/PERUMAHAN+KAVLING+PLUS+SEI+TEMIANG/data=!4m7!3m6!1s0x31d98d8ea0fe5253:0x2492bd71db7b4c05!8m2!3d1.0760263!4d103.953993!16s%2Fg%2F11k02sjzdk!19sChIJU1L-oI6N2TERBUx723G9kiQ?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.07603,103.95399,duplicate_cross_file
611,Pertamina Petrol Station,4.4,281,0,Petrol Station,['Diesel fuel'],"3X69+Q8X, Jl. Diponegoro, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29424, Indonesia","[{ day: 'Monday', hours: '06:30 – 22:00' }, { day: 'Tuesday', hours: '06:30 – 22:00' }, { day: 'Wednesday', hours: '06:30 – 22:00' }, { day: 'Thursday', hours: '06:30 – 22:00' }, { day: 'Friday', hours: '06:30 – 22:00' }, { day: 'Saturday', hours: '06:30 – 22:00' }, { day: 'Sunday', hours: '06:30 – 22:00' }]",,1.0619939,103.968352,https://www.google.com/maps/place/Pertamina+Petrol+Station/data=!4m7!3m6!1s0x31d98dac5ec37589:0xe80d29c16d23d7b8!8m2!3d1.0619939!4d103.968352!16s%2Fg%2F11bymxjw64!19sChIJiXXDXqyN2TERuNcjbcEpDeg?authuser=0&hl=en&rclk=1,0.0,Company,Indonesia.Batam.PT.202408042212.db,1.06199,103.96835,duplicate_cross_file
623,Sungai Panas,3.0,2,0,River,[],"Sadai, Bengkong, Batam City, Riau Islands, Indonesia",[],,1.1408443,104.0470216,https://www.google.com/maps/place/Sungai+Panas/data=!4m7!3m6!1s0x31d989a99d110c33:0xeb1502f801dd638a!8m2!3d1.1408443!4d104.0470216!16s%2Fg%2F11j1m2mcpj!19sChIJMwwRnamJ2TERimPdAfgCFes?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.14084,104.04702,duplicate_cross_file
660,Tanjung sengkuang,4.7,3,0,Place of worship,[],"52MC+32G, Unnamed Road, Tj. Sengkuang, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",[],,1.1826923,104.0200681,https://www.google.com/maps/place/Tanjung+sengkuang/data=!4m7!3m6!1s0x31da2739eff88609:0xf825799631f1c046!8m2!3d1.1826923!4d104.0200681!16s%2Fg%2F11qg5c_pxk!19sChIJCYb47zkn2jERRsDxMZZ5Jfg?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.18269,104.02007,duplicate_cross_file
669,Sumber Sari Sekawan  PT,4.7,6,0,Bakery,['Takeaway'],"komplek union industrial Park blok H.NO 02 BATAM 29451, Tanjung Sengkuang, Batu Ampar, Batam City, Riau Islands 29444, Indonesia","[{ day: 'Monday', hours: '08:00 – 19:00' }, { day: 'Tuesday', hours: '08:00 – 19:00' }, { day: 'Wednesday', hours: '08:00 – 19:00' }, { day: 'Thursday', hours: '08:00 – 19:00' }, { day: 'Friday', hours: '08:00 – 19:00' }, { day: 'Saturday', hours: '08:00 – 19:00' }, { day: 'Sunday', hours: '08:00 – 19:00' }]",,1.1674539,104.0185713,https://www.google.com/maps/place/Sumber+Sari+Sekawan.+PT/data=!4m7!3m6!1s0x31d9899a611eded7:0xba46d9a06df549a6!8m2!3d1.1674539!4d104.0185713!16s%2Fg%2F1pzs6jp0t!19sChIJ194eYZqJ2TERpkn1baDZRro?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.16745,104.01857,duplicate_cross_file
680,Lapangan Volly Kampung Melayu Sei Panas,4.7,7,0,Gym and Fitness Centre,[],"42RG+245, Panas River, Batam Kota, Batam City, Riau Islands 29444, Indonesia",[],,1.1400032,104.0253612,https://www.google.com/maps/place/Lapangan+Volly+Kampung+Melayu+Sei+Panas/data=!4m7!3m6!1s0x31d989c582c21c39:0x5ae6a22a4c3e5c62!8m2!3d1.1400032!4d104.0253612!16s%2Fg%2F11qqhzzzs8!19sChIJORzCgsWJ2TERYlw-TCqi5lo?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.14,104.02536,duplicate_cross_file
683,Best Mart Sungai Panas,4.7,59,0,Supermarket,[],"Ruko, Nusa Jaya Blok A No.15-16, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia","[{ day: 'Monday', hours: '07:00 – 22:00' }, { day: 'Tuesday', hours: '07:00 – 22:00' }, { day: 'Wednesday', hours: '07:00 – 22:00' }, { day: 'Thursday', hours: '07:00 – 22:00' }, { day: 'Friday', hours: '07:00 – 22:00' }, { day: 'Saturday', hours: '07:00 – 22:00' }, { day: 'Sunday', hours: '07:00 – 22:00' }]",+62 822-8797-6697,1.1358917,104.0343314,https://www.google.com/maps/place/Best+Mart+Sungai+Panas/data=!4m7!3m6!1s0x31d9897e4010f0d7:0x3c22df6f121e83b1!8m2!3d1.1358917!4d104.0343314!16s%2Fg%2F11fsysc71l!19sChIJ1_AQQH6J2TERsYMeEm_fIjw?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.13589,104.03433,duplicate_cross_file
697,Tanjung uma,4.0,1,0,Housing development,[],"4XWX+8CJ, Tanjung Uma, Lubuk Baja, Batam City, Riau Islands, Indonesia",[],,1.1458464,103.9985199,https://www.google.com/maps/place/Tanjung+uma/data=!4m7!3m6!1s0x31d98b00781afd47:0x14ae396c8a9a20cc!8m2!3d1.1458464!4d103.9985199!16s%2Fg%2F11ldv4ww89!19sChIJR_0aeACL2TERzCCaimw5rhQ?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.14585,103.99852,duplicate_cross_file
699,Tanjung uma,0.0,0,0,Restaurant,"['Dine-in', 'Drive-through', 'No-contact delivery']","4XXW+24 Tg uma, Tj. Uma, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 23944, Indonesia",[],+62 812-6812-3493,1.1453667,103.9935953,https://www.google.com/maps/place/Tanjung+uma/data=!4m7!3m6!1s0x31d98bc5927fb55d:0xce1f065da5a9dcd4!8m2!3d1.1453667!4d103.9935953!16s%2Fg%2F11tk8s5bf2!19sChIJXbV_ksWL2TER1NyppV0GH84?authuser=0&hl=en&rclk=1,4.0,Company,Indonesia.Batam.PT.202408042212.db,1.14537,103.9936,duplicate_cross_file
727,Restoran Seafood Teluk Air ( kampung berkah),4.4,5,0,Restaurant,"['Dine-in', 'Kerbside pickup', 'Delivery']","Kampung Teluk air, Pulau Setokok, Kec. Bulang, Kota Batam, Kepulauan Riau, Indonesia","[{ day: 'Monday', hours: '09:00 – 20:00' }, { day: 'Tuesday', hours: '09:00 – 20:00' }, { day: 'Wednesday', hours: '09:00 – 20:00' }, { day: 'Thursday', hours: '09:00 – 20:00' }, { day: 'Friday', hours: '09:00 – 22:00' }, { day: 'Saturday', hours: '09:00 – 00:00' }, { day: 'Sunday', hours: '09:00 – 22:00' }]",+62 859-3157-2804,0.9592778,104.072576,https://www.google.com/maps/place/Restoran+Seafood+Teluk+Air+%28+kampung+berkah%29/data=!4m7!3m6!1s0x31d991050d0f9e3b:0xd0bd7595b66017b8!8m2!3d0.9592778!4d104.072576!16s%2Fg%2F11smcpyc_4!19sChIJO54PDQWR2TERuBdgtpV1vdA?authuser=0&hl=en&rclk=1,5.0,Company,Indonesia.Batam.PT.202408042212.db,0.95928,104.07258,duplicate_cross_file
775,Tiban indah,0.0,0,0,Housing complex,[],"4XGG+5JR, Jl. Ciptaland, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau, Indonesia",[],,1.1254774,103.9765126,https://www.google.com/maps/place/Tiban+indah/data=!4m7!3m6!1s0x31d98b7c5e0dfc4d:0x854c6c185bb7a1a6!8m2!3d1.1254774!4d103.9765126!16s%2Fg%2F11v6hb72ft!19sChIJTfwNXnyL2TERpqG3WxhsTIU?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.12548,103.97651,duplicate_cross_file
777,Tiban indah,0.0,0,0,Housing complex,[],"Perumahan graha permata indah, Lrg. 3 blok H25, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",[],,1.1246776,103.9829927,https://www.google.com/maps/place/Tiban+indah/data=!4m7!3m6!1s0x31d98b005cf1ff83:0xbc6c3f9831a0c011!8m2!3d1.1246776!4d103.9829927!16s%2Fg%2F11vt646pln!19sChIJg__xXACL2TEREcCgMZg_bLw?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.12468,103.98299,duplicate_cross_file
788,Top 100 Tiban,4.4,1,0,Shopping mall,[],"4X7G+2WQ, Patam Lestari, Sekupang, Batam City, Riau Islands 29424, Indonesia","[{ day: 'Monday', hours: '10:00 – 21:00' }, { day: 'Tuesday', hours: '10:00 – 21:00' }, { day: 'Wednesday', hours: '10:00 – 21:00' }, { day: 'Thursday', hours: '10:00 – 21:00' }, { day: 'Friday', hours: '10:00 – 21:00' }, { day: 'Saturday', hours: '10:00 – 21:00' }, { day: 'Sunday', hours: '10:00 – 21:00' }]",,1.1125898,103.9773506,https://www.google.com/maps/place/Top+100+Tiban/data=!4m7!3m6!1s0x31d98b9191a622c7:0x28904e8a9ec56d2d!8m2!3d1.1125898!4d103.9773506!16s%2Fg%2F11fxxmd494!19sChIJxyKmkZGL2TERLW3FnopOkCg?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.11259,103.97735,duplicate_cross_file
804,Tiban lama,0.0,0,0,Housing complex,[],"4X5Q+H27, Tiban Lama, Sekupang, Batam City, Riau Islands 29424, Indonesia",[],,1.1089035,103.987544,https://www.google.com/maps/place/Tiban+lama/data=!4m7!3m6!1s0x31d98b007aae5e99:0xc58f2932e8549344!8m2!3d1.1089035!4d103.987544!16s%2Fg%2F11y3wf8b2k!19sChIJmV6uegCL2TERRJNU6DIpj8U?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.1089,103.98754,duplicate_cross_file
806,KOMPLEK TIBAN CENTRE,4.5,64,0,Shopping mall,[],"Tiban Center, Jl. Gajah Mada, Tiban Indah, Sekupang, Batam City, Riau Islands 29421, Indonesia",[],,1.113192,103.981274,https://www.google.com/maps/place/KOMPLEK+TIBAN+CENTRE/data=!4m7!3m6!1s0x31d98be253ddd78b:0xa73494c72eef5e9f!8m2!3d1.113192!4d103.981274!16s%2Fg%2F11m_pktrsr!19sChIJi9fdU-KL2TERn17vLseUNKc?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.11319,103.98127,duplicate_cross_file
908,Tiban Ayu,4.5,135,0,Housing complex,[],"Tiban Lama, Sekupang, Batam City, Riau Islands 29424, Indonesia",[],+62 813-7105-7740,1.1064869,103.9795892,https://www.google.com/maps/place/Tiban+Ayu/data=!4m7!3m6!1s0x31d98bcef24e6ed5:0x4cad7e8678032633!8m2!3d1.1064869!4d103.9795892!16s%2Fg%2F11f7bzr18x!19sChIJ1W5O8s6L2TERMyYDeIZ-rUw?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.10649,103.97959,duplicate_cross_file
918,Primart,4.3,323,0,Grocery store,"['Kerbside pickup', 'Delivery']","Komp. Pertokoan Golden Wealth, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia",[],+62 812-6681-5033,1.1134419,103.9779327,https://www.google.com/maps/place/Primart/data=!4m7!3m6!1s0x31d98b9186caf6a7:0xe23756e89f1740a1!8m2!3d1.1134419!4d103.9779327!16s%2Fg%2F11cjk2xrf_!19sChIJp_bKhpGL2TERoUAXn-hWN-I?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.11344,103.97793,duplicate_cross_file
921,Gorengan SPBU Tiban III,4.3,3,0,Hawker Stall,"['Dine-in', 'Takeaway']","4X58+R6F, Patam Lestari, Sekupang, Batam City, Riau Islands, Indonesia",[],,1.1095501,103.9655378,https://www.google.com/maps/place/Gorengan+SPBU+Tiban+III/data=!4m7!3m6!1s0x31d98b4b8bc6f685:0xecf1ff28fdaa2a0a!8m2!3d1.1095501!4d103.9655378!16s%2Fg%2F11g046qb73!19sChIJhfbGi0uL2TERCiqq_Sj_8ew?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.10955,103.96554,duplicate_cross_file
937,Rumah Bekam Batam Hj  Hasanah,4.0,5,0,Physical therapy clinic,[],"villa alam lestari blok AC no.2 Tiban Baru - Sekupang, Tiban Baru, Kec. Sekupang, Kota Batam, Kepulauan Riau 29432, Indonesia",[],+62 812-7044-659,1.1075747,103.9584478,https://www.google.com/maps/place/Rumah+Bekam+Batam+Hj.+Hasanah/data=!4m7!3m6!1s0x31d98b78dd9d283f:0x2191b9ac8574281!8m2!3d1.1075747!4d103.9584478!16s%2Fg%2F11fz9yvf43!19sChIJPyid3XiL2TERgUJXyJobGQI?authuser=0&hl=en&rclk=1,2.0,Company,Indonesia.Batam.PT.202408042212.db,1.10757,103.95845,duplicate_cross_file
